country,year,Adjusted savings: gross savings (% of GNI),"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",Bank nonperforming loans to total gross loans (%),Claims on other sectors of the domestic economy (% of GDP),Claims on other sectors of the domestic economy (annual growth as % of broad money),Domestic credit provided by financial sector (% of GDP),Domestic credit to private sector (% of GDP),Domestic credit to private sector by banks (% of GDP),Domestic general government health expenditure (% of current health expenditure),Domestic general government health expenditure (% of GDP),Domestic general government health expenditure (% of general government expenditure),Domestic general government health expenditure per capita (current US$),"Domestic general government health expenditure per capita, PPP (current international $)",Domestic private health expenditure (% of current health expenditure),Domestic private health expenditure per capita (current US$),"Domestic private health expenditure per capita, PPP (current international $)",Gross capital formation (% of GDP),Gross capital formation (annual % growth),Gross capital formation (constant 2015 US$),Gross capital formation (constant LCU),Gross capital formation (current LCU),Gross capital formation (current US$),Gross domestic income (constant LCU),Gross domestic savings (% of GDP),Gross domestic savings (current LCU),Gross domestic savings (current US$),Gross fixed capital formation (% of GDP),Gross fixed capital formation (annual % growth),Gross fixed capital formation (constant 2015 US$),Gross fixed capital formation (constant LCU),Gross fixed capital formation (current LCU),Gross fixed capital formation (current US$),"Gross fixed capital formation, private sector (% of GDP)","Gross fixed capital formation, private sector (current LCU)","Gross intake ratio in first grade of primary education, female (% of relevant age group)","Gross intake ratio in first grade of primary education, male (% of relevant age group)","Gross intake ratio in first grade of primary education, total (% of relevant age group)",Gross national expenditure (% of GDP),Gross national expenditure (constant 2015 US$),Gross national expenditure (constant LCU),Gross national expenditure (current LCU),Gross national expenditure (current US$),Gross national expenditure deflator (base year varies by country),Gross savings (% of GDP),Gross savings (% of GNI),Gross savings (current LCU),Gross savings (current US$),Gross value added at basic prices (GVA) (constant 2015 US$),Gross value added at basic prices (GVA) (constant LCU),Gross value added at basic prices (GVA) (current LCU),Gross value added at basic prices (GVA) (current US$),"Listed domestic companies, total",Market capitalization of listed domestic companies (% of GDP),Market capitalization of listed domestic companies (current US$),Net ODA received (% of gross capital formation),Net domestic credit (current LCU),"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)","Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)","School enrollment, preprimary (% gross)","School enrollment, preprimary, female (% gross)","School enrollment, preprimary, male (% gross)","School enrollment, primary (% gross)","School enrollment, primary (gross), gender parity index (GPI)","School enrollment, primary and secondary (gross), gender parity index (GPI)","School enrollment, primary, female (% gross)","School enrollment, primary, male (% gross)","School enrollment, secondary (% gross)","School enrollment, secondary (gross), gender parity index (GPI)","School enrollment, secondary, female (% gross)","School enrollment, secondary, male (% gross)","School enrollment, tertiary (% gross)","School enrollment, tertiary (gross), gender parity index (GPI)","School enrollment, tertiary, female (% gross)","School enrollment, tertiary, male (% gross)","Stocks traded, turnover ratio of domestic shares (%)"
Italy,1978,25.97714517,16.7703511073,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.8877637415518,-0.50426307380863,210512202290.99,189733895000,32986628000,75260387862.1948,997497558913.902,25.9088425500972,35777537000,81627964864.2482,24.1471060810509,1.22322649669529,231234945126.499,208411229000,33344754000,76077467488.0219,..,..,96.26214,96.02662,96.14139,97.9789211914546,1080963785876.67,974268794000,135299154000,308690746064.339,13.8872511193251,26.0550739325719,25.9771451662711,35979468008.1852,82088679005.67,989920303541.03,892211629000,129762271000,296058113164.499,142,3.11264273374978,9806640000,..,..,..,..,73.9103164672852,74.4596176147461,73.3894271850586,103.767196655273,0.992470026016235,0.954519987106323,103.355758666992,104.15901184082,72.0353698730469,0.92305999994278,69.0991821289062,74.8533935546875,27.0115699768066,0.69038999080658,22.036979675293,31.9194202423096,..
Italy,1979,25.99435196,16.7644648156,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.4213232625455,9.92269040805809,231400676395.51,208560602000,41254177000,96141172220.9275,1054626883817.33,25.3691103138299,42855244000,99872393381.4962,24.2174036611227,6.67260255924118,246664333992.869,222317682000,40909702000,95338387322.3025,..,..,94.62052,94.99083,94.81044,99.0522129487156,1152186235379.12,1038461333000,167325803000,389945940340.247,16.1128582916626,26.1411488315962,25.9943519607526,44159424503.257,102911732703.932,1050682815829.06,946976664000,159832911000,372484061990.212,138,3.26652680358074,12859570000,..,..,..,..,76.2566680908203,76.687370300293,75.8485412597656,102.578262329102,0.991159975528717,0.961839973926544,102.148323059082,102.987197875977,72.0359420776367,0.938300013542175,69.6713562011719,74.306022644043,27.507209777832,0.713500022888184,22.8772792816162,32.0635414123535,..
Italy,1980,24.60265268,16.7587123944,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.7676896684473,11.1383826941581,257174969289.312,231790880000,56504096000,127750612706.308,1089280876710.41,23.8962657715164,50442788000,114046547592.132,25.6658712043894,6.88903548391622,263657127487.804,237633226000,54178260000,122492109427.99,..,..,95.18599,95.17933,95.18257,102.871423896931,1226176462424.37,1105148460000,217151980000,490960841058.105,19.6491229784639,24.7572488986022,24.6026526803098,52260243068.7719,118155647905.883,1089612704032.68,982064033000,198658619000,449149036852.815,134,5.30954221653148,25340150000,..,..,..,..,78.2878494262695,78.9272537231445,77.6821594238281,102.212280273438,0.993929982185364,0.971289992332459,101.917907714844,102.492118835449,71.9077911376953,0.953589975833893,70.0703201293945,73.6737594604492,27.1354598999023,0.747680008411407,23.1837692260742,31.0075702667236,..
Italy,1981,22.53685337,16.6703374118,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.6933343779988,-8.61583682671207,235017193576.198,211820156000,62440959000,106354895247.828,1092205897946.54,22.4997635503224,56894172000,96907123147.675,25.7831475121231,-1.56140539033881,259540370887.197,233922808000,65196722000,111048751490.376,..,..,97.4528,97.50707,97.48066,102.193570827676,1223381916773.57,1102629746000,258412431000,440150623403.168,23.436011221123,22.5074854342629,22.5368533664666,56913697991.5551,96940381521.9811,1098748428736.03,990298029000,239142992000,407329231817.408,132,5.56237320638149,23957300000,..,..,..,..,79.821533203125,80.5461502075195,79.1355819702148,101.026229858398,0.995959997177124,0.978799998760223,100.783996582031,101.256469726562,71.3635787963867,0.96587997674942,69.9712295532227,72.7013397216797,26.795560836792,0.763289988040924,23.1540107727051,30.3346290588379,..
Italy,1982,22.24633648,16.579756285,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.7342913481475,-1.69786627859909,231026915897.558,208223733000,70834979000,101410134574.087,1102369868492.67,22.2517238007983,66410257000,95075528990.6944,24.2928094645339,-3.37125527323526,250790602447.488,226036673000,72501876000,103796529706.514,..,..,96.23003,95.81357,96.01629,101.482567547349,1233636154736.12,1111871854000,302874665000,433607251252.684,27.2400694297996,22.1942707219843,22.2463364767308,66238788319.0279,94830047700.8274,1104176867009.11,995190661000,280607170000,401728231925.555,138,4.6636287630318,19926410000,..,..,..,..,80.302360534668,81.0282669067383,79.6148071289063,100.47998046875,0.997879981994629,0.985949993133545,100.366500854492,100.587799072266,71.2060089111328,0.977450013160706,70.2685089111328,72.1064910888672,..,..,..,..,..
Italy,1983,22.79821339,16.4868853603,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.2482512050056,-4.00223926443581,221780665958.091,199890121000,77317665000,98569180265.1708,1116588687664.36,22.5832560486353,78481882000,100053393676.696,22.9417977897588,-1.43951331295696,247180438337.611,222782845000,79727895000,101641885517.593,..,..,93.78702,94.04445,93.91913,99.6649951563703,1231716728501.7,1110141882000,346358221000,441558160377.359,31.1994553683544,22.7760992338686,22.7982133850735,79152055338.8393,100907770702.243,1118005112275.46,1007654009000,324357163000,413509896736.359,139,4.71939282493178,20908910000,..,..,..,..,81.9783630371094,82.4738235473633,81.5089569091797,100.332260131836,0.996339976787567,0.987919986248016,100.036163330078,100.614196777344,71.8079681396484,0.982400000095367,71.0653076171875,72.5208969116211,24.9768009185791,0.812170028686523,22.3524494171143,27.5220508575439,..
Italy,1984,22.89150845,16.3916367007,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.3117324574465,9.98590170446691,243927465260.178,219850952000,92626672000,102079206524.135,1152146775517.17,22.7068536884607,90223251000,99430516861.3621,22.7778441512236,3.9841496772339,257028476973.824,231658847000,90505324000,99741375358.1662,..,..,93.41652,93.34157,93.37806,100.604878768986,1280336445460.4,1153962659000,399742710000,440536378664.316,34.6408704720488,22.8651272243722,22.8915084474387,90852133942.266,100123577190.066,1155030352956.36,1041024726000,371179275000,409058050473.881,143,5.87395595858128,25721330000,..,..,..,..,83.0438232421875,83.5308074951172,82.5824508666992,100.518356323242,0.997300028800964,0.989979982376099,100.130447387695,100.888656616211,72.8970031738281,0.985430002212524,72.2731399536133,73.4953994750977,24.9095706939697,0.827099978923798,22.519889831543,27.2276191711426,..
Italy,1985,22.52580748,16.2939178079,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.1708762088391,3.27330490704448,251911954950.169,227047344000,103326275000,104782755298.651,1185392644648.31,22.580956680159,100695637000,102115036000.406,22.3585243953598,1.03367776841262,259685323198.792,234053453000,99703741000,101109158300.375,..,..,94.05171,94.24851,94.1527,100.58991952868,1317978575308.49,1187889376000,448562307000,454885211439.002,37.7612861990947,22.4714524597835,22.5258074798774,100207323002.454,101619838761.235,1188170296958.82,1070893639000,417390581000,423274090862.996,147,12.8625785182797,58166830000,..,..,..,..,83.7910614013672,84.3140029907227,83.2957534790039,100.646697998047,0.996930003166199,0.991389989852905,100.211982727051,101.061897277832,74.0624084472656,0.988250017166138,73.5346908569336,74.5683670043945,25.7285900115967,0.850709974765778,23.6249198913574,27.7706909179688,..
Italy,1986,22.20033687,16.1943755778,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.7480838972604,3.63144349312449,261059995246.609,235292440000,107225329000,139271761267.697,1240254641418.24,22.8825209148638,112818483000,146536541109.235,21.5810867097491,2.78442463312003,266916065306.537,240570495000,106401977000,138202334069.36,..,..,92.26798,92.65949,92.46888,98.8655629823967,1366316555877.9,1231456225000,487440299000,633121572931.55,39.5824300616126,22.0861227153835,22.200336869271,108891973457.473,141436515726.033,1220751010959.98,1100258520000,460496465000,598125035718.925,184,21.8995016668778,140241420000,..,..,..,..,87.4858779907227,87.2470092773438,87.7121200561523,100.605651855469,0.996079981327057,0.991919994354248,100.109031677246,101.080230712891,75.3639526367188,0.989790022373199,74.8977966308594,75.8105926513672,25.4493198394775,0.878889977931976,23.7866992950439,27.0644092559814,..
Italy,1987,21.98967306,16.0921735086,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.1284333500262,7.24042089920101,279961837701.898,252328603000,119348459000,178291692560.502,1284991774414.06,22.3870655121034,120743377000,180375525844.039,21.5834946847911,4.81973734975271,279780718598.607,252165361000,116409363000,173901050194.204,..,..,91.79709,92.39106,92.10199,99.7413678379228,1428377463421.54,1287391499000,537949450000,803629294890.947,41.7860029694044,21.9219025705185,21.9896730573144,118234546872.539,176627646956.288,1260159262317.85,1135777036000,500266014000,747334947714.371,204,14.9366524873029,120346570000,..,..,..,..,88.3527297973633,88.9009323120117,87.8340682983398,100.684059143066,0.991879999637604,0.990970015525818,99.9705429077148,101.365676879883,76.4866790771484,0.991029977798462,76.0630416870117,76.8924789428711,24.6067790985107,0.903079986572266,23.3360805511475,25.8405990600586,..
Italy,1988,22.04253144,15.9872035476,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.5790482260205,5.31944727645481,294854260052.644,265751090000,135325164000,201316816423.683,1336364407947.5,22.461279924129,134619332000,200266783695.329,21.9784394302127,7.18840364438475,299892485970.635,270292025000,131725478000,195961734602.797,..,..,92.94358,92.61465,92.77467,100.117768301892,1489783622999.14,1342736651000,600045373000,892658989883.963,44.6882396896754,21.9832181355282,22.0425314355659,131754118670.503,196004341967.425,1313279403215.72,1183654029000,552481104000,821899886938.411,211,15.1878913859281,135416600000,..,..,..,..,87.7779083251953,88.3531875610352,87.2341766357422,100.857246398926,0.99575001001358,0.992519974708557,100.325408935547,101.365280151367,77.624137878418,0.991110026836395,77.1863174438477,78.0436096191406,26.2574806213379,0.921159982681274,25.1642208099365,27.3178596496582,..
Italy,1989,21.38012199,15.8793517089,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.3288079184083,4.38785632073984,307792041339.335,277411866000,146934591000,207359005080.44,1381096244092.9,22.1447252396332,145723236000,205649500423.37,22.0248687401016,4.3847516403786,313042026668.604,282143659000,144934521000,204536439458.086,..,..,94.04223,93.67245,93.85227,100.184082678775,1539742323414.02,1387764249000,659260775000,930370836861.417,47.5052427294515,21.2747258072004,21.3801219901636,139998209780.873,197570152103.969,1358583756968.12,1224486681000,606290600000,855617555743.72,217,18.2431166373492,169416770000,..,..,..,..,87.3239974975586,87.9240798950195,86.7572784423828,100.288543701172,0.995809972286224,0.993120014667511,99.7229614257812,100.828948974609,78.9456176757812,0.992089986801147,78.5372085571289,79.3369598388672,28.0515995025635,0.940689980983734,27.1815204620361,28.8953304290771,..
Italy,1990,21.36920334,15.7684976607,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.5586277411459,4.63693611433334,322064161661.242,290275277000,164890164000,266467621202.327,1419205741307.95,22.600321007216,165194917000,266960111506.141,22.2922244166338,4.32668380472091,326586365338.445,294351123000,162942914000,263320804783.452,..,..,95.55115,94.266,94.89069,99.9583067339299,1580124972292.21,1424160986000,730635825000,1180730163219.13,51.3028956826093,21.1074730216005,21.3692033398667,154283085305.281,249326252917.39,1384571484637.67,1247909327000,667766360000,1079131157078.22,220,12.5941988630436,148765530000,..,..,..,..,90.2539215087891,90.9082336425781,89.6361999511719,100.610877990723,1.00104999542236,1.00330996513367,100.300987243652,100.906852722168,80.5410385131836,1.00527000427246,80.6435165405273,80.4427795410156,29.7918891906738,0.95932000875473,29.1635799407959,30.400239944458,..
Italy,1991,20.55289521,16.274805623,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.1990544984365,1.56182126388944,327094228221.435,294808858000,177249073000,276649091618.542,1449858982881.2,22.2353343931641,177538751000,277101218979.241,21.8894534056217,1.29709951879478,330822515511.699,298169150000,174777053000,272790780396.441,..,..,94.82645,95.66031,95.25514,99.9637201052724,1616313785599.77,1456777834000,798163576000,1245768028718.59,54.7896568283452,20.2597654218303,20.5528952070222,161764756263.371,252481280261.231,1404659682627.36,1266014748000,725258192000,1131977824254.72,265,13.2426810138593,165032960000,..,..,..,..,91.0841369628906,91.7191696166992,90.48486328125,100.505340576172,0.998049974441528,0.997439980506897,99.9645309448242,101.022171020508,81.5709075927734,0.997709989547729,81.3168334960938,81.8147277832031,32.1579513549805,0.938149988651276,31.1145992279053,33.1659812927246,..
Italy,1992,19.57592163,16.7691175813,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.567775900689,-1.78532966604415,321254517929.08,289545548000,181230330000,284729505106.049,1460712350384.09,21.4488145347651,180230718000,283159022780.833,21.3301227209212,-1.43767287796206,326066369931.996,293882453000,179233371000,281592098978.79,..,..,95.68687,96.10768,95.90328,100.118961365924,1630137755912.94,1469237329000,841282499000,1321732127258.44,57.2598097254035,19.2590495245254,19.5759216344361,161830497353.442,254250585001.48,1415602179173.79,1275877181000,761328457000,1196116978790.26,255,9.36698929821238,123659400000,..,..,..,..,91.7611770629883,92.4135208129883,91.1456604003906,103.512962341309,0.998749971389771,0.998409986495972,102.887466430664,104.111419677734,83.2472610473633,0.99888002872467,82.9446563720703,83.5382766723633,33.9334716796875,1.01574003696442,34.2073593139648,33.668830871582,..
Italy,1993,20.26943246,17.2518548779,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.0724802880428,-11.30246250583,284944846491.86,256819771000,165070682000,203113919035.314,1437776036153.18,22.0788212127735,191090305000,235130189491.817,19.102922761703,-11.2183342909554,289487154542.641,260913737000,165334159000,203438118616.956,..,..,..,..,..,96.9936590752693,1559018918271.79,1405138175000,839471805000,1032941805094.13,59.7430074803853,19.9829539516023,20.2694324648687,172950753512.305,212810081841.153,1408325211430.48,1269318476000,787045970000,968433579426.603,242,13.6436967178143,145299650000,..,..,..,..,93.1531295776367,93.8306579589844,92.5138702392578,104.68514251709,1.02799999713898,1.00911998748779,105.64444732666,103.768882751465,84.8202896118164,0.998549997806549,84.5192031860352,85.1095962524414,36.159049987793,1.05452001094818,37.1899604797363,35.162239074707,..
Italy,1994,20.39335942,17.7234193513,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.0076442938323,5.33699954120743,300152351641.825,270526241000,174001233000,208935198126.801,1465749874283.73,22.2746102565321,203907943000,244846233189.241,18.8096191430563,0.717772479721916,291565013670.278,262786504000,172188456000,206758472622.478,..,..,96.11102,91.80003,93.89338,96.7330340373002,1583114974171.87,1426855864000,885520948000,1063305653218.06,62.0609951111362,20.0768073056891,20.3933594218582,183788646919.642,220687616378.053,1440662042293.65,1298463546000,831863173000,998875087656.1,256,16.9184767646599,185970720000,..,..,..,..,93.9191284179688,94.5656585693359,93.3090972900391,103.81974029541,1.03956997394562,1.01298999786377,105.440361022949,102.274978637695,89.5760116577148,0.998310029506683,89.228759765625,89.909538269043,40.1961212158203,1.08926999568939,42.1069107055664,38.3478698730469,..
Italy,1995,22.37253184,18.1841944522,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.042343827916,8.3377342311129,325178257010.156,293082000000,198067100000,235429811006.775,1499351339026.72,23.7027687111836,234241000000,278427433733.508,19.3725997811065,7.03540544076037,312077794505.391,281274600000,191448400000,227562581718.769,..,..,96.6724,98.59175,97.65973,96.3395751167324,1612845410580.23,1453651800000,952069300000,1131664447878.28,65.4950036865775,22.1010260302703,22.3725318442317,218411886874.376,259612369992.126,1482323756493.87,1336013100000,893037200000,1061496731249.26,250,17.8368336939733,209522520000,..,..,..,..,94.9317169189453,94.2600326538086,95.565299987793,103.38516998291,0.985599994659424,0.992780029773712,102.199851989746,104.514183044434,91.3358383178711,0.997340023517609,90.9560623168945,91.7001190185547,41.3940505981445,1.12265002727509,44.1447792053223,38.7302894592285,..
Italy,1996,22.58661743,18.6345462827,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.3550802119608,-0.140540872520319,324721248650.508,292670100000,202429500000,254021207177.814,1526562125164.48,23.8857558859697,249814600000,313482996611.871,19.1971833665799,2.48241398263475,319824857312.891,288257000000,200778100000,251948927092.483,..,..,97.2649,98.53633,97.91887,95.4693243259911,1623993685153.94,1463699700000,998487600000,1252964738361.15,68.216697728366,22.3680404712793,22.5866174284142,233941228814.062,293564096893.038,1501415810510.59,1353220700000,947689700000,1189220353871.25,244,19.5512155968886,256595340000,..,..,..,..,95.7790908813477,94.4867324829102,96.9984970092773,104.164741516113,0.989340007305145,0.996089994907379,103.223960876465,105.059989929199,92.4882431030273,1.0004700422287,92.2572174072266,92.709602355957,42.3074188232422,1.13824999332428,45.5016098022461,39.2111206054688,..
Italy,1997,22.52507442,19.0748245671,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.501696011003,2.93890629756849,334264501876.64,301271400000,213028200000,242187585266.03,1556312846234.19,23.212761978155,253566300000,288274556616.644,19.1656795812139,1.97084546082142,326128110995.82,293938100000,209357700000,238014665757.162,..,..,100.05291,100.72557,100.39877,96.288934032848,1668698733299.45,1503992200000,1051819200000,1195792633015.01,69.935149929634,22.4219693080886,22.5250744227072,244928018540.665,278453863734.272,1525282653252.11,1374731800000,984597300000,1119369372442.02,235,27.7534930752053,344664970000,..,..,..,..,96.5610504150391,95.8931274414063,97.1919403076172,104.03076171875,0.996070027351379,0.998179972171783,103.570823669434,104.467620849609,93.1332931518555,0.999769985675812,92.9025802612305,93.3540802001953,46.7661895751953,1.17290997505188,51.2644882202148,42.4001312255859,..
Italy,1998,21.7491936,19.5053635573,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.7344862094517,3.59639182477991,346285963095.273,312106300000,224747400000,250638340582.134,1594687630339.33,22.767652559441,259290800000,289161146425.783,19.4871415273624,4.04877761678395,339332312955.859,305839000000,221930500000,247496933199.509,..,..,..,..,..,96.9668336500107,1720784704998.55,1550937100000,1104312700000,1231529720084.76,71.2029327301539,21.6296381292859,21.7491935996317,246330453243.298,274707765410.168,1551158601935.98,1398053700000,1021600100000,1139288613806.18,243,0.0231675457505123,294240000,..,..,..,..,97.8053588867188,96.3698806762695,99.1633834838867,103.657897949219,0.988420009613037,0.992659986019135,102.888153076172,104.388298034668,93.3950881958008,0.995589971542358,93.0166625976562,93.7566680908203,48.1025085449219,1.24756002426147,55.0147705078125,41.3952484130859,..
Italy,1999,21.07167995,20.1740401222,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.2331192754624,4.8879820753378,363212358900.781,327362000000,237769400000,253409026545.715,1619684359135.71,22.0138033501269,258695100000,275711144761.043,19.8808492025908,4.35994101471688,354127001644.609,319173400000,233629700000,248997031784.441,..,..,101.94683,103.15354,102.56637,98.2193159253355,1770488885375.35,1595735300000,1154223800000,1230144541618.46,72.331783347777,21.0309055450719,21.0719466820216,247144581358.385,263400874032.052,1575434078275.12,1419933100000,1051978500000,1121173908972.4,270,58.1454183523189,728240350000,..,..,..,..,97.6630020141602,96.8298034667969,98.4525680541992,103.815231323242,0.993019998073578,0.993610024452209,103.352958679199,104.253868103027,94.5567932128906,0.994199991226196,94.1519927978516,94.9429397583008,48.6738586425781,1.21160995960236,54.5314483642578,42.9917984008789,73.5994647920841
Italy,2000,20.66683018,20.0138084518,..,..,..,..,..,..,72.63814545,5.49627781,11.81089973,1107.17941921,1488.46137039777,27.36185455,417.06024285,560.684248497212,20.86457579297,5.62123887317405,383629393211.484,345763800000,259036400000,239249269692.863,1660452414905,21.7144501680168,269587700000,248994582781.334,20.7308035220576,6.80924538197732,378240378150.429,340906700000,257375600000,237715333971.451,..,..,102.97406,103.76754,103.38117,99.1501256249532,1830607397548.71,1649919900000,1230961600000,1136931581121.26,74.607355181303,20.5897816242221,20.6686864073268,255624794946.547,236098268453.196,1635242148741.68,1473837900000,1112455900000,1027478229470.9,297,67.0078340184524,768363350000,..,..,..,..,98.2281875610352,97.9613876342773,98.4813385009766,102.286979675293,0.998009979724884,0.976189970970154,102.13883972168,102.42756652832,94.7994384765625,0.96246999502182,92.8494491577148,96.6562194824219,50.2729797363281,1.22439002990723,56.7424812316895,44.0102386474609,128.787194235644
Italy,2001,21.06059778,20.7310885481,..,..,..,..,60.3499247921187,60.1164154097485,74.62194061,5.77401066,12.19702244,1184.00605505,1619.052002711,25.37805939,402.66677818,550.620878041805,20.8433578440544,2.53355036010132,393348837084.648,354523900000,271825900000,243455302395.315,1699008987975.44,22.1065765493313,288300000000,258209992795.276,20.7210700595214,2.67252007660747,388348928194.336,350017500000,270231100000,242026952424.764,..,..,97.48004,99.17029,98.34693,98.7367812947231,1865578467202.19,1681439200000,1287662700000,1153268735656.42,76.5809849086425,20.9968315090116,21.0612958925135,273827406543.016,245247910754.843,1665507330420.86,1501115800000,1175476800000,1052791731040.63,294,45.1589641297605,527467280000,..,1220245000000,..,..,98.7081069946289,97.6501083374023,99.7122497558594,101.997718811035,0.991280019283295,0.983319997787476,101.571090698242,102.402297973633,97.2841567993164,0.978349983692169,96.0975112915039,98.4120407104492,53.4532508850098,1.24056005477905,60.9029808044434,46.2518692016602,113.688341009512
Italy,2002,21.15718129,21.5066825176,..,..,..,..,62.0622576826703,61.8787503018066,74.95858002,5.89694309,12.62734509,1321.17311345,1696.70572371447,25.04142189,441.36447325,566.818701029902,21.5712334871483,4.26335149760003,410118680621.289,369638500000,291267500000,275414895089.216,1709065605126.03,22.3282438649358,301489100000,285080171481.687,21.3633992710583,3.85523580963809,403320695140.429,363511500000,288461200000,272761331543.373,..,..,94.89849,96.71533,95.83026,99.2429896222124,1886542380416.68,1700333900000,1340037300000,1267104062056.83,78.8102442702577,21.0666925572371,21.1610858146861,284454891189.732,268973071196.183,1671593896236.25,1506601600000,1217299900000,1151046801481.85,295,37.3658268281594,477075420000,..,1258748000000,..,..,100.341041564941,99.2470092773438,101.37882232666,102.74291229248,0.977970004081726,0.970879971981049,101.665939331055,103.763458251953,98.8140716552734,0.966499984264374,97.0363006591797,100.50154876709,56.3155784606934,1.24995994567871,64.526481628418,48.3976516723633,120.832068858211
Italy,2003,20.49643319,22.3480029312,..,..,..,..,65.3333650726913,65.1255774388231,75.33364868,5.90086746,12.50860596,1629.48603057,1728.38156717332,24.66634941,533.53941197,565.9205833682,21.1793747900972,-0.131344543384955,409580012112.89,369153000000,295387300000,334130414106.156,1714676098574.1,21.6349158366872,301740700000,341317128541.686,20.8753150872177,-0.62473951993266,400800991365.82,361240500000,291146600000,329333502231.137,..,..,98.44581,100.14586,99.31806,99.54445895341,1898527005807.34,1711135600000,1388339800000,1570434992614.98,81.1355803713043,20.3992810354939,20.4981051057129,284507385450.922,321823485698.189,1672762879017.81,1507655200000,1261478200000,1426934175409.33,271,38.9726870042564,614841570000,..,1380237000000,21.9,7.3,102.19792175293,101.004287719727,103.328712463379,103.363838195801,0.988730013370514,0.980289995670319,102.861389160156,103.83975982666,99.5260696411133,0.975120007991791,98.1739273071289,100.808708190918,60.0059509277344,1.2501300573349,68.7628707885742,51.5633506774902,119.13164231885
Italy,2004,20.80878313,23.2637742804,..,..,..,..,67.7279578384639,67.4079179574184,76.2440033,6.22569847,13.2801733,1956.13715899,1846.04788328966,23.7559967,609.49042816,575.188968535081,21.2624430307667,1.6163758658334,416200364579.961,375119900000,308798500000,384115169513.321,1735771631641.32,21.8517694803965,317357400000,394761605050.889,20.9641270271889,1.61676224011427,407280990452.226,367080900000,304466000000,378725962726.642,..,..,103.70675,104.32315,104.02318,99.4106735503701,1918404373048.05,1729051000000,1443760100000,1795896533008,83.5001454555129,20.7760312926004,20.8104598802276,301734249908.381,375327932459.298,1699244177934.8,1531522700000,1310293000000,1629876498127.8,269,43.7057204698359,789562620000,..,1453113000000,..,..,103.294502258301,102.211441040039,104.319198608398,103.984832763672,0.991050004959106,0.993260025978088,103.654968261719,104.29670715332,99.0745010375977,0.994599997997284,98.7178573608398,99.4125595092773,63.3331413269043,1.2523900270462,72.6962966918945,54.3481903076172,114.013016472335
Italy,2005,20.24732269,24.2643366536,6.99617313682385,..,..,..,70.8506286641726,70.5559784239165,77.4885788,6.46201944,13.67860889,2074.79723855,1950.2349692133,22.5114212,602.75504894,566.568121683201,21.1693711309581,-0.351967464269421,414735474710.468,373799600000,316193200000,393372884310.661,1738964023184.36,21.0705451324028,314717100000,391536482659.611,21.2816542297842,1.55042117418805,413595561166.64,372772200000,317870300000,395459348106.459,..,..,100.68488,103.22966,101.99159,100.098825998555,1934741950362.5,1743776000000,1495111400000,1860053548854.79,85.7398771401831,20.2794835106252,20.247675781888,302901524372.377,376836839958.791,1713066489526.21,1543980700000,1346105300000,1674676509320.47,275,42.9483104921806,798072870000,..,1560036000000,..,..,102.809501647949,101.359710693359,104.181663513184,103.975090026855,0.986469984054565,0.990549981594086,103.47331237793,104.448638916016,99.2049789428711,0.993040025234222,98.8283386230469,99.561393737793,65.3275833129883,1.26391005516052,75.500862121582,55.5750617980957,132.164962580422
