Series Name,Series Code,Country Name,Country Code,1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,United States,USA,23.6783513333818,22.5657632138029,20.9196024585736,21.5083095181169,22.1991962240777,23.4458622145357,23.6380738749339,22.2769844628924,23.3922756775226,21.6053161727543,19.901399160194,21.9352665927964,20.497652708515,19.2213721359405,19.7238571775887,20.554297650365,19.898877907738,18.9494247148141,18.9993849181941,17.9146702439247,17.359273440962,18.1432923338388,18.9088201749748,19.7045044144806,20.8037367095776,21.2076901622074,20.7878673175935,20.5325825645218,19.3295184182269,18.1367585507459,17.2730351146431,17.5531065480628,17.9132125765085,18.8186628231766,17.2855614836541,15.072552449156,13.8713966861425,15.1721916972058,16.003801393289,18.1262437712118,18.6408034613716,19.6350858672022,19.7502158254876,18.6688516098885,19.1936547295069,19.3382306408809,19.4503655189173,19.0598145709181,17.8726586945661,..
Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,United Kingdom,GBR,21.1467115097589,18.3344649281052,17.4524950219831,18.6367931047637,19.95440232962,20.3624607840424,19.7542774565011,18.4221606920576,17.3612595230678,17.2493323209748,17.7854081873021,18.0481921164268,17.8037469707699,16.5876538265025,16.9589917873658,17.1791375958966,17.1097134014921,15.958786638384,15.246770581914,14.0940539655674,13.956793833364,15.7747104340024,15.9424569242086,16.1986206815518,16.4202049235982,17.3243546272816,15.9425466031097,16.4227153978457,16.2293404931218,16.0449314665174,15.8665690798201,15.2050292883749,15.6820086586868,15.1632344098355,14.8848245978628,13.6861122330822,11.9302494665653,13.3409514126481,14.0111589322381,12.7076864929924,11.9121152477585,12.6881528142741,12.9800232258985,12.7483068592354,14.9027969504575,14.2240187237004,15.4416103404418,14.3799167486819,16.1074931661287,15.6676201747482
Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,Mexico,MEX,..,..,..,..,..,..,22.5091537941217,26.9526987773212,26.3620504308002,27.9545539573486,30.2660631090058,27.8665897319628,28.0127013838514,22.2127044627984,26.9885373782226,21.4153853264763,20.4962965031894,20.499059625373,18.7307239756767,16.8925742953441,20.378116733371,20.7157893164187,23.4838138562508,23.507533947093,24.1517893750797,23.9793014238352,22.9259906850492,21.8569322508065,20.9877188264735,19.9171956819891,19.4539115665782,22.4434165083937,21.7553376657649,23.9005962178668,23.6545231894802,23.5552284374333,23.3749945233134,24.0453238084461,24.2110952005201,23.7409520203642,20.7567410230542,21.8000450489216,22.3384186638877,22.9133929131184,23.7865303273099,24.3263326965532,24.3432493745193,25.7383244468356,24.9714009543133,22.7672010514833
Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.0291009856282,32.7798527717452,31.9597637152037,30.2800675924872,30.5883561784038,29.267920379206,28.0943823273594,28.2593134869026,28.7606749947946,28.8745954651417,29.0399281751236,29.4411867911773,27.8928086734779,24.7100667783496,25.6929551216188,24.8577487513877,24.2268694855844,24.4128460342763,24.8484434779649,27.1124525643024,27.7612120221061,28.2447467192652,28.0525704264374,28.0719653275265,27.16117190579,28.1199027522743,..
Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,"Korea, Rep.",KOR,..,..,..,25.6571654625331,28.6319624465775,31.4952492319889,30.7104640773637,25.3335997850806,24.8567762170106,26.6670863983058,30.4013000574439,32.5555217115215,32.7590654058354,36.2001734359014,39.6503209505938,41.7406323213497,38.8341157009596,39.0653227780847,39.0774142411589,38.1841611039475,38.2490005378694,37.9923412838002,37.8214665962156,36.0923934239079,36.1078486553657,38.2181002017492,35.7702601678083,34.1218969135492,32.1552547563755,31.5715755969849,33.0973507450237,35.5238299874281,34.0058047241495,32.9868897267174,33.5385115677593,33.3134426919641,33.3331103207549,34.9923966252044,34.4579997416336,34.3051934329418,34.6284137736037,34.8185252557423,36.2352610692502,36.6513471109969,36.864016914776,35.7111528973483,34.4827712593798,35.9151853142436,36.1571262372484,33.6118275971716
Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.7144091533404,28.2636309957835,27.4974011108601,22.4267356075438,20.2025530465117,29.404085109048,37.116967221604,32.9686376216711,29.3337356285019,29.1586321574392,30.9287754849138,31.3056984270147,31.5797325428937,31.9761100501431,30.9295135075938,21.5775353367815,27.1214973514,29.6323649628531,28.105300149133,25.1556052116474,25.3487793549777,27.1174732260218,25.7287091280206,26.3732216823949,29.6724352693892,27.4035224756629,26.3871367321076,31.5819642434871,32.3413369346975
Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,Saudi Arabia,SAU,46.2558124467879,74.7628724073998,59.3598709461178,59.839321600955,48.2257479407203,34.7371330734306,38.8377780972848,51.7468170045836,46.8172420359723,32.3251648271902,22.5456570064474,18.7402067182817,15.4297172536173,12.140144337416,11.9792966455179,14.9943110578845,12.5018989071213,14.6329979452775,8.41964608155169,16.5336386763053,15.2100888950598,15.3115425199848,19.5044235430467,22.1504019853137,22.7711586649939,16.6209552044334,25.2890330171501,30.1164525555069,27.7602469412729,29.0708202451669,34.6972581531125,41.8614511963326,48.2542833784043,48.0169594121142,48.1867281547257,51.8382735177549,35.8762774079528,42.9903221386145,50.2533121772231,48.5372637797966,44.0628307822091,38.2316210160002,25.1028198028414,26.6873777192598,29.8136021940566,34.3119826499018,32.5479203090923,24.1138931147296,29.710811360243,40.5904731430396
Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,South Africa,ZAF,31.3005357728211,33.2623234811711,27.5214808492073,26.7279635699162,27.0333729059491,27.5394877020705,28.8592603463907,31.3015317634793,27.3701687148843,24.1994117327956,23.241814004933,21.9687161378096,22.1423723808976,20.836919455743,18.9266879457604,18.8523126698029,19.5999346146662,15.0432532514605,15.2816338594101,15.0672844972159,16.1095528689066,15.6177181362237,17.0076221433509,15.9721454488758,15.1611308767878,15.0826036700404,14.7252927270551,15.4298107010497,15.1787530296934,18.3426005967164,18.826051746099,17.2723482562691,18.0061225075322,18.4179018085855,17.5208542543787,16.7988336199128,17.7338550213879,17.4830189212815,16.4877974694546,13.8442416624426,14.1806569029996,14.0297065725803,14.6240142290096,14.663644424957,14.6498808470645,13.615262575534,13.6244385112324,14.4905978153522,16.4998772167671,15.1680945091749
Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,Turkiye,TUR,..,32.2876525456269,33.0075327401829,34.3070615508022,32.1178989486778,31.1607058249744,34.0828815351156,29.3021455430294,33.1860750286586,32.606342801971,29.5130885510704,30.1550117065278,35.6459958206311,39.3771665846277,24.7646725646434,29.2350043760167,26.6552509969507,22.0581209309384,18.8854898962705,18.6580305301081,18.8002121181114,18.6572610329541,19.9870577003688,22.1580868755646,20.8225678340477,26.0126029367429,22.1251749949864,21.7209131008703,22.0669495956657,22.8864453047778,21.025084805462,22.6170312995434,23.8937687468263,24.8941888962193,24.1346599555493,24.8657370691676,22.2116175526835,21.9819833934797,23.2279951871174,23.5566694087181,24.1288291366553,25.1195521901604,25.4982587434643,25.2467161601123,26.3854729437548,28.204920326303,26.5671002590919,27.2201039248466,30.8624776332301,29.6412212043348
Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,European Union,EUU,..,..,23.2843610025238,23.3021495204543,22.9065220102835,23.2642728455533,23.0886258160968,22.2353129661158,20.6642373784353,20.3262617340415,20.6569899611381,21.3118984524492,21.3908505222037,22.2522808669385,21.9216428247709,22.8618840224132,23.2199720205107,23.3663151374201,22.5392618442022,21.8238164054067,21.376409199374,21.7532630295697,22.7859224188411,22.4992508660809,22.9952936714469,23.3030931572083,23.0995920068109,23.0126831450387,22.9661624724091,22.782580255051,22.3443305792271,23.0437502303851,23.0576162240197,23.7485034420334,24.4216054847057,23.3265756134126,21.0026172194818,21.6292954905196,22.4116140324764,22.131738436821,22.4368497463299,23.1003419443071,23.9128546372427,24.2817343352274,24.8173874419584,25.1836085164499,25.5168946043995,24.9041830359407,26.2874698383674,25.0931603241567
Gross savings (current LCU),NY.GNS.ICTR.CN,Argentina,ARG,..,..,..,34.8451049219818,92.291016839058,213.5661039,487.21029513033,882.847651172393,1485.91000006155,4011.81279976284,20296.8480000866,139371.529823333,..,1475988.60633333,3545984.56133333,..,442168559.686667,11057415057.1667,24533127000,30939810503.3333,38433306700,40285144300,42605253700,46619462700,48802850871.8422,48219558501.997,38734675164.8396,40835638747.9504,38192751717.4513,66714502286,81702174356,66862626238,79857884668,153326861152.348,199411646636.271,242883457838.002,228637692577.893,288007074545.082,377694966240.831,427604387413.876,508757607300.91,728488123655.758,851842045309.643,1203142469576.6,1393169120062.24,1680011256131.2,2951522489299.19,4625228851257.37,9967314210321.05,15935038200418.4
Gross savings (current LCU),NY.GNS.ICTR.CN,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94625795421.7133,98937366296.1313,86530691988.6702,77627995995.2771,90311338544.6723,102080871554.671,102325997218.937,110554984328.649,121431826172.2,127442009836.724,128281498456.892,140457771098.293,146766783043.883,164752787313.826,169316782204.362,185957319072.35,194155842627.467,216952645198.416,232940417208.577,258775191510.356,303391148639.616,284909634808.598,330886788709.727,365604772364.864,368389270844.421,378354092068.487,368501011259.616,343466094190.712,383634142632.614,400771278418.543,436136177452.255,468681061107.596,536359226607.359,588606728061.22
Gross savings (current LCU),NY.GNS.ICTR.CN,Brazil,BRA,..,..,0.07870401453,0.11386039726,0.17916685759,0.25702655012,0.39715623649,0.8045739125,1.6627487157,2.8107020649,5.678470132,22.123879098,95.9800412647512,228.008730204449,914.991138089666,7535.93127184549,152399.533985496,2185047.1593762,11250757.0033805,128780567.986916,2845480008.05681,66689109900,101940679800,120020102100,130542458842.906,139231096123.677,138540608609.2,167773402981.18,178871657815.177,229360662945.277,282052096722.403,369134361930.8,393181751120.251,443575304411.857,526271871109.724,597917069138.421,545964014820.893,691774001388.877,814062475234.301,851158497075.558,967778997414.157,932399681706.12,871148710366.318,841453720566.783,894161172350.739,890045610988.938,905227353504.211,1125713183616.15,1596672983220.8,1581416125386.36
Gross savings (current LCU),NY.GNS.ICTR.CN,Canada,CAN,30830669007.5311,38230959913.7761,37684735833.3569,44723799898.9655,46513903020.1902,50795736487.4712,62999548128.6108,71226814018.7801,82851405060.6077,77248088357.9038,84484104920.4444,96610848726.6565,102676497613.51,99886031227.793,115825167358.526,131403208925.215,135245804280.132,123520246479.933,106263887520.404,100989928109.585,111187714490.254,134500526981.326,157588776707.055,167337170740.973,183163170619.011,185984199151.268,212629030136.381,262962364504.413,259071110583.5,259325363716.952,275337788292.497,316039031408.432,347599534867.216,368415768284.057,385017187930.66,401789271155.538,291011268530.525,321755635190.128,370018260936.855,382213850739.117,410834392888.693,441839640251.622,389516832855.459,387817755685.488,424816221421.99,437810050120.217,468765667098.28,418552421154.213,575865871144.953,658113529601.609
Gross savings (current LCU),NY.GNS.ICTR.CN,China,CHN,..,..,..,..,..,..,..,..,..,181635605250,199593754670,253992906930,321002714700,365761309300,453305993430,576538827480,616350567450,692524629990,847242436400,1104248955600,1487831788100,2028022483093.33,2424772021706.67,2783433387575,3168054602033.33,3266999348608.33,3310844249500,3583967406053.62,4131790703186.67,4732765519505.48,5828550069062.46,7391623274695.66,8608199782396.89,10590211713578.6,13578952692529.4,16532908281181,17555898973316.4,21152727002823.6,24022919082216.9,26210189158300.2,28093644057243.4,30643783923532.3,31286279727913.8,33125506434855.8,37362613793623.5,40894908635504.1,43182757531998.8,44522366445829.9,52014223907558.4,..
Gross savings (current LCU),NY.GNS.ICTR.CN,France,FRA,..,..,59905984848.7679,68589540178.8909,76558540534.1478,87267788687.9764,99711291086.2018,110021000087.169,112171297731.774,121861000253.216,132628804484.247,142646873839.981,153005134881.586,174894276202.302,183006946814.022,209902518470.504,231489340314.67,245763829066.165,250663880561.822,253099011175.736,242554164634.534,251940679211.532,266499898728.32,272525344330.129,294737720304.968,322512793418.801,343158986515.574,352473977898.616,368252405897.515,361269008019.782,362633150720.335,384297766587.648,396694124494.26,430762551531.623,461048100413.892,467033057170.33,406105135589.988,420729023132.855,455215371884.868,448167811052.501,452861954883.413,461961722519.262,489258167426.625,491644117848.945,522690198813.625,547268876080.488,579416112730.614,494816946433.315,609899989021.906,625081609089.429
Gross savings (current LCU),NY.GNS.ICTR.CN,Germany,DEU,134471009953.768,138704910718.658,123558979005.621,137427437960.942,144354507554.806,160797317702.299,170111903049.889,171120591869.573,166541729344.686,176483149692.346,189993673178.261,205757117097.821,223807795441.692,253335420978.982,250222195165.669,278651614101.039,311373634205.17,357150343043.791,376103262897.218,400151190644.461,394180611880.477,416187080632.505,436481633073.272,432724385073.445,446861376416.616,467869216856.451,464689040035.202,478107880896.005,489704587320.309,497645348011.09,482042542379.773,550266296193.583,552191174301.817,628192432476.726,706558748916.554,691338931196.968,596680804839.626,661009194013.117,749418071236.54,735750316853.844,747323893821.375,807236022805.151,856731076387.096,896660871176.761,942216858015.429,1005543681094.22,1030747269896.55,989731788723.137,1099211851974.87,1102793381578.63
Gross savings (current LCU),NY.GNS.ICTR.CN,India,IND,..,..,111612059106.297,146582843125.159,160248038161.455,169663438996.624,194845045870.2,213619936256.995,273121344114.202,305457870180.962,345595854799.385,398345639275.546,477969213006.982,502652258331.237,614537641176.686,779586185051.274,993680107610.518,1222132906286.78,1441076566898.12,1769537083349.63,2109659505362.63,2666647151678.2,3251141952926.81,3772689193242.2,4257351691871.06,4588389170557.62,5097412865673.9,5589173280456.1,6079799997171.15,7007107645286.47,8509109250169.07,10620863584725.6,12501054976115.8,15470057378493.6,18130628694030,19991053603934.6,22675506999717.1,27717619045999.6,30692289268736.6,35063875312179.6,38536211152968.2,41725304690251.3,44695134998903.1,47453403186412.4,54186975481228.2,59364788888233.7,59712094765591.3,56530537780477.8,66144605575348.4,81164540868313.2
Gross savings (current LCU),NY.GNS.ICTR.CN,Indonesia,IDN,..,..,..,..,..,..,..,..,10912140002442.5,9261730277709.94,17624955641113.8,20071431970213.8,22285031040000,21562083055177.4,30083669443729.2,33133167787604.8,43779350359865.4,43918694604494.8,50205083813800,60554184320000,95628872753700,114175504250000,127893276698100,148096935100000,182225998816600,214303755225678,145184414848640,365327412836560,447796191392000,419338822792876,416509468269008,476712008855257,675218034651737,860754709227832,994800276000000,1.40802124177785E+15,1.62895957404279E+15,2.24645387415518E+15,2.60170509822248E+15,2.7557649425215E+15,2.9709255466233E+15,3.24161334857665E+15,3.47211831953575E+15,3.71094048746537E+15,4.19631576973856E+15,4.70099547694374E+15,4.89272069583563E+15,4.5132595473163E+15,5.59198612221916E+15,7.25430484300891E+15
Gross savings (current LCU),NY.GNS.ICTR.CN,Italy,ITA,13199678595.4983,17251137985.5938,18469976108.1941,24756937336.0489,30083439262.0094,35979468008.1852,44159424503.257,52260243068.7719,56913697991.5551,66238788319.0279,79152055338.8393,90852133942.266,100207323002.454,108891973457.473,118234546872.539,131754118670.503,139998209780.873,154283085305.281,161764756263.371,161830497353.442,172950753512.305,183788646919.642,218411886874.376,233941228814.062,244928018540.665,246330453243.298,247144581358.385,255624794946.547,273827406543.016,284454891189.732,284507385450.922,301734249908.381,302901524372.377,318115515381.963,337102224267.72,311035756133.186,278042595816.252,278309092699.275,290910700539.132,285089209025.139,290808440858.903,306937622855.947,306765902059.837,342520662294.662,359208926462.133,374274368917.856,387058914252.434,358069944820.786,424188338872.953,390138816178.245
Gross savings (current LCU),NY.GNS.ICTR.CN,United States,USA,339038000000,350514000000,352402000000,402120000000,462336000000,550944000000,617947000000,634238000000,748994000000,728412000000,719270000000,884494000000,883464000000,868140000000,952441000000,1080353000000,1114015000000,1118450000000,1158345000000,1152893050000,1168933200000,1300919600000,1432284700000,1585406100000,1786888700000,1937420900000,2014425000000,2132035000000,2077163000000,2004515000000,1992418000000,2162129000000,2358546000000,2647105000000,2515067000000,2218395000000,2001125000000,2301936000000,2536599000000,3022659000000,3204043000000,3542777000000,3685570000000,3550905000000,3816764000000,4048914000000,4233282000000,4092592000000,4221006000000,..
Gross savings (current LCU),NY.GNS.ICTR.CN,United Kingdom,GBR,18003677469.8003,17673676694.5583,21077667076.8416,26667034459.1128,32803664966.1031,38722704623.2691,43997335775.4933,47698405527.6092,49449730010.4894,53700016792.5607,60914683518.0675,66464194861.2091,71191858679.3151,71692158818.7271,80764503264.3546,91539733870.6351,99737044423.201,100523353968.886,101337118802.465,98305544111.3059,102422032732.897,123906343051.65,132051975560.036,142942117634.645,154400169481.657,174053543528.274,165885226489.211,181320737300.304,186868034599.308,193375278976.929,202137392760.164,202867933570.184,221755050300.153,222440857983.684,227976866630.343,215370273405.798,183585303446.39,215196083352.206,234152526513.312,215691629305.238,208542304492.544,232133054656.877,243924620268.284,248937845320.181,307378830725.417,302687687401.094,345494913407.941,296543218387.988,365119500691.992,392562720783.834
Gross savings (current LCU),NY.GNS.ICTR.CN,Mexico,MEX,..,..,..,..,..,..,669563411.249775,1231776040.94917,1639506412.79907,2717300473.09922,5344687610.41569,8144916513.33243,13401486521.333,17263107346.1661,52348917317.5,84879981925,107511649067.5,145654140887.5,172174246280,184845533458.333,310538389666.667,360186788214.667,522680389834.5,709198636500.125,932536729234,1123872570880.61,1287085445993.12,1431625505430.67,1456187036535.23,1459294574270.65,1503592780042.29,1951887918112.98,2036953426727.94,2501811006156.76,2675466535124.65,2868930343819.22,2795297303312.02,3175764436767.63,3494312482468.28,3682734257800.3,3280321191391.6,3718009544498.09,4041569827523.1,4488624849790.34,5081913697462.15,5567856729954.86,5777379345490.33,5833201417626.68,6273839745164.91,6343230201452.54
Gross savings (current LCU),NY.GNS.ICTR.CN,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,179024168016797,180511863784477,173580795523162,161863191398074,166144786011084,158023180103887,149499563793194,150462277948795,155198555731635,157171324145082,159565983743134,163636294833186,151179859794510,125373417908588,133345537827772,127250271085430,124596924295410,128459736685519,133708430720303,151611668904119,156380933889001,161993140914630,162121218640474,162752075436337,151738277034823,161984137406421,..
Gross savings (current LCU),NY.GNS.ICTR.CN,"Korea, Rep.",KOR,..,..,..,3696864000000,5312632000000,7945464000000,9933576000000,9972216885000,12178080372000,15135411560000,20481386250000,25223888000000,28237397125998.8,36479674975000,47669122559000,60467149606000,64198268864000,78269444648000,94658979000000,105836032120000,120392707089000,141162329680000,164668916697000,176538507400000,194654090179000,202656138928000,209230768178000,220862235272000,225805903412000,246835670631000,276178592672000,322153074244000,323288220665000,330747898917722,364529176690164,384606927282667,401157249422000,463504701693500,481562537773240,499198986193720,523022332746030,546822606300240,602667253631000,640351628712220,679470518745920,680596543600000,669347797054750,703100772426167,757391024759530,732359943840667
Gross savings (current LCU),NY.GNS.ICTR.CN,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,180635540610,400310589264,544440300144,514073055500,508135414550,1362370078400,2641298526600,2907819669300,3116452139000,3733470869225.75,5152502830500,6601043616779.17,8253049868834.17,10395451647171.8,12409423195828.8,8101474256393.83,12171604666976,17287322207400.7,18554206989755.3,17722457625308.3,19371976501755,21907413419706.6,21415508074686.7,23574941824578.1,30067202392022.7,29087058438781.8,27741875786378,41728203160571,48654878558183
Gross savings (current LCU),NY.GNS.ICTR.CN,Saudi Arabia,SAU,19338893887.7223,108461751394.427,93415562738.7647,136314843630.847,126257226587.002,93529169275.104,142279935266.104,275951148672.682,285958456729.907,172871397257.254,106534065298.077,82925829711.8493,64023761637.6763,43868404968.4941,42869266837.2451,55027504138.3506,49048021607.364,66925900790.471,42511437228.172,85835090013.7262,77225234362.5688,77943118108.6998,106303902781.157,131640515321.764,141478133872.949,92292907847.2939,155377450000,215039290481.786,193534959181.785,208118452995.063,281761568172.918,408874895433.221,598808509992.848,684651164225.48,762698765288.036,1028267158466.73,588914684896.3,862898320233.88,1293367013531.25,1370277213337.37,1268060969605.95,1122765070306.49,646489609167.97,682256129795.07,811331631424.59,1099220448360.24,1033149318187.33,676484052337.672,984685007324.739,1703646345292.84
Gross savings (current LCU),NY.GNS.ICTR.CN,South Africa,ZAF,7024153232.77878,9071966106.25461,8419371421.3895,9215000000,10247000000,11891000000,14749967963.0403,20986738001.46,21512405206.5247,21750431265.4367,24041564824.8427,26536231910.0215,30540974224.972,33523894604.7612,35999317540.3541,43204976084.1474,53813188479.3353,47399184939.8968,55698651907.1166,61884350886.9651,76084525537.3022,83788063280.1669,104167234699.294,109956068721.146,115800788439.386,124920968955.611,133424320200.14,159098943496.438,172091324458.649,244191240258.454,274018834895.814,280603822915.26,325114295418.024,372560800480.374,399095601086.28,426313378670.999,485565259572.104,523805618185.391,535723001637.047,481368440734.957,535335000943.61,565587140384.93,631685980068.959,680040813815.344,723322473402.91,707886628882.543,745767578453.967,791797720443.827,1002185918850.13,985994497957.335
Gross savings (current LCU),NY.GNS.ICTR.CN,Turkiye,TUR,..,159286.260416294,211984.772079042,280763.528332213,337289.723548893,489601.947865568,936518.63499819,1507768.10171558,2569399.43636496,3342254.64574772,4006484.38266476,6467038.74966634,12221179.8596663,19615043.0650005,18062016.9721667,36733825.3658333,59277747.0841667,85258547.5750001,116902579.984167,200621499.466667,366920562.673333,703717314.258333,1522147777.545,3220423641.15833,5909071715,18512261696.25,23429003216.25,36706640134,53211846704.9167,81303149171.75,97520918712.755,130015625908.25,160819570839.517,195968931091.796,212272735004.955,246882577042.36,220895454256.628,254523612628.767,323516158174.839,369756602470.344,436012856745.605,511668854874.987,592732742877.038,656119781816.288,816516257404.306,1045076686252.17,1127646131363.18,1357785161956.04,2207986694956.72,4406296255147.05
Gross savings (current LCU),NY.GNS.ICTR.CN,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross savings (current US$),NY.GNS.ICTR.CD,Argentina,ARG,..,..,..,17422552953.7343,18458203479.9908,26838341677.6766,17462734259.4415,17692338124.4282,15641158356.0261,15477673255.1153,19275259160.2524,20602121164.6331,..,15651527499.0766,16536806032.1209,..,10444771785.6466,22677733023.8287,25729551127.4253,31232090819.9231,38471778478.4785,40285144300,42605253700,46619462700,48802850871.8422,48219558501.997,38734675164.8396,40835638747.9504,38192751717.4513,20857407079.9725,27730432866.9857,22694530662.5484,27244092749.7271,49807322359.7804,63922184458.3508,76385652054.5969,61005841447.7542,73422493893.102,91893464744.282,88503443529.7271,83877274305.6483,83732342205.4387,85083805640.3087,81523796977.3597,84114820503.616,59797535306.7803,61301178247.4903,65569655410.2194,104929322957.573,121998661734.301
Gross savings (current US$),NY.GNS.ICTR.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77050039360.0295,76134216712.9068,67914039018.0186,59700180916.5034,63456533547.4089,70619765862.7958,75977128912.1893,83880815195.7285,95031826409.3147,86442386106.4397,80386952285.3063,88209281777.293,78762826968.179,86202152957.8745,98611987305.9765,132278644951.167,145954950123.824,162438528392.708,182884837252.553,231679328689.573,223378073615.188,250946519424.242,326233565777.55,377004622216.225,377939278222.92,347347483191.899,306590702129.345,250017465834.416,289328016866.738,310646544974.623,311924797989.97,314181827480.349,400307179251.665,427085715550.604
Gross savings (current US$),NY.GNS.ICTR.CD,Brazil,BRA,..,..,26644914374.9937,29351742063.3795,34852415433.2167,39135179062.2535,40552174455.8497,41993909615.6958,49125583604.4069,43078732619.9275,27075015767.8169,32938172993.3495,42563211873.2853,45913960461.3046,64142386809.5185,78983056700.9499,147886048119.055,87976550629.8849,76091638170.2914,78472100951.2713,88470055629.5935,104315829657.438,111086828695.968,119411105462.143,121097836726.851,119973370588.108,76375820015.061,91708364760.8155,76127529733.9078,78538408256.3751,91650488099.4436,126194628390.952,161511403377.597,203912042825.073,270290757138.62,326059514553.88,273060078953.634,393226181268.009,486638260297.86,435805732695.347,448858525561.06,396268048162.687,261849638624.514,241013515248.293,280179272193.579,243592816552.647,229492707941.289,218365498077.956,295987088369.789,306240360858.786
Gross savings (current US$),NY.GNS.ICTR.CD,Canada,CAN,30827890181.5102,39090260566.6227,37049002247.554,45357521395.4362,43736627193.4088,44531914343.9422,53780289171.5987,60917873211.2438,69106004998.1517,62613198043.9366,68551845284.9779,74599192441.2932,75192926995.5752,71887809802.7455,87350444085.7294,106771039673.141,114230568514.902,105864791298.733,92748093325.671,83550933335.1479,86186155276.9647,98491891462.5996,114823347145.148,122724250458.045,132286170333.124,125368071783.984,143116605259.209,177067109625.219,167267837937.135,165249068831.296,196515443788.807,242920085632.922,286845630357.498,324767073593.139,358455626041.021,376559766781.198,254580761552.379,312349924627.58,374036097358.958,382456808877.328,398815155486.69,399946401580.79,304598870202.95,292556819121.567,327301401360.097,337863862363.919,353307214439.512,312084097375.865,459268266420.876,505636445251.626
Gross savings (current US$),NY.GNS.ICTR.CD,China,CHN,..,..,..,..,..,..,..,..,..,69326566889.313,76472702938.6973,90711752475,109184596836.735,106017770811.594,101638115118.834,118629388370.37,124767321346.154,132413887187.38,147603211916.376,173351484395.604,185485119382.145,235303751547.983,290342599164.613,334781669567.335,382162203269.473,394614783293.993,399947361684.907,432924515576.671,499185283580.076,571800147518.636,704183188233.928,893053176406.907,1050508557646.28,1328186319483.5,1784935219472.2,2379296177631.64,2569876997723.82,3124355459602.16,3717877097477.48,4152219136305.42,4534335022121.64,4988054474454.78,5023899901036.62,4985419063037.75,5528031910663.35,6181253526773.48,6250774597816.25,6451799445974.25,8065502262577.66,..
Gross savings (current US$),NY.GNS.ICTR.CD,France,FRA,..,..,91641402552.8039,93675963095.9996,102378363913.009,126842716116.245,153733103740.675,170787022799.082,135390824057.663,121629903436.686,114148209384.841,107068133183.202,111698886612.342,165635264894.689,199723831511.537,231144718060.24,238010837255.47,296065328353.409,291435740683.434,313629505793.973,280929076481.972,297661483000.392,350243000037.219,349436266611.269,331240413918.822,358586605980.432,365730765705.451,325549389190.022,329817728316.477,341606481817.414,410196256977.892,478028882123.473,493523301391.047,540864952923.632,631856296639.349,686891422920.294,566428304554.079,557767478117.625,633639428104.3,575800926739.269,601454131555.148,613716510689.748,542838243603.405,544202404456.719,590473278725.428,646299647282.563,648641568771.585,565177990858.357,721353302132.033,658241337173.17
